City,State,Year Built,Bathrooms,Bedrooms,Square Footage,List Price,House Type,City_freq,House Age,House Size
Bowie,MD,2001.0,2,4,1536.0,435000.0,Townhouse,110,24.0,Medium
Bowie,MD,1982.0,1,3,1334.0,325000.0,Townhouse,110,43.0,Medium
Bowie,MD,1992.0,3,5,3608.0,630000.0,Single-Family Home,110,33.0,Large
Arlington,VA,1986.0,1,1,675.0,499990.0,Apartment/Condo,262,39.0,Small
Alexandria,VA,2017.0,2,3,2662.0,775000.0,Single-Family Home,307,8.0,Large
Alexandria,VA,1978.0,2,2,1392.0,999000.0,Townhouse,307,47.0,Medium
Aldie,VA,2017.0,4,5,4621.0,1299999.0,Single-Family Home,39,8.0,Large
Chantilly,VA,2016.0,4,4,4824.0,1049000.0,Single-Family Home,39,9.0,Large
Leesburg,VA,2000.0,2,3,2606.0,1030000.0,Single-Family Home,78,25.0,Large
Vienna,VA,1989.0,1,1,2.0,975000.0,Apartment/Condo,79,36.0,Medium
Aldie,VA,2014.0,3,4,4169.0,925000.0,Single-Family Home,39,11.0,Large
Alexandria,VA,1950.0,3,4,2528.0,899000.0,Single-Family Home,307,75.0,Large
Leesburg,VA,1987.0,2,4,4812.0,849000.0,Single-Family Home,78,38.0,Large
Woodbridge,VA,1879.36,3,5,3304.0,759900.0,Single-Family Home,156,145.6400000000001,Large
Woodbridge,VA,2022.0,3,5,2645.0,759900.0,Single-Family Home,156,3.0,Large
Woodbridge,VA,2002.0,2,4,5444.0,735000.0,Single-Family Home,156,23.0,Large
Manassas,VA,1980.0,2,4,3116.0,700000.0,Single-Family Home,97,45.0,Large
Mclean,VA,1998.0,2,3,1560.0,670000.0,Townhouse,148,27.0,Medium
Ashburn,VA,2002.0,2,3,2060.0,550000.0,Single-Family Home,104,23.0,Medium
Sterling,VA,2022.0,2,2,1640.0,540235.0,Townhouse,92,3.0,Medium
Burke,VA,1974.0,3,3,2000.0,525000.0,Single-Family Home,16,51.0,Medium
Leesburg,VA,1970.0,3,5,2142.0,510000.0,Single-Family Home,78,55.0,Medium
Woodbridge,VA,1974.0,3,4,2015.0,480000.0,Single-Family Home,156,51.0,Medium
Manassas,VA,2004.0,2,3,1934.0,447000.0,Single-Family Home,97,21.0,Medium
Woodbridge,VA,1974.0,3,4,1755.0,445000.0,Single-Family Home,156,51.0,Medium
Sterling,VA,1986.0,2,3,1920.0,399999.0,Single-Family Home,92,39.0,Medium
Leesburg,VA,2003.0,2,2,1170.0,350000.0,Townhouse,78,22.0,Small
Woodbridge,VA,1981.0,3,3,1974.0,344900.0,Single-Family Home,156,44.0,Medium
Falls Church,VA,1977.0,2,3,1588.0,699000.0,Townhouse,76,48.0,Medium
Brandywine,MD,2021.0,3,5,3704.0,679000.0,Single-Family Home,44,4.0,Large
Rockville,MD,1953.0,4,5,2468.0,629500.0,Single-Family Home,84,72.0,Medium
Woodbridge,VA,1997.0,3,3,1466.0,519900.0,Townhouse,156,28.0,Medium
Alexandria,VA,1956.0,2,4,2328.0,769000.0,Single-Family Home,307,69.0,Medium
Upper Marlboro,MD,2018.0,3,3,2672.0,456000.0,Single-Family Home,124,7.0,Large
Laurel,MD,1965.0,3,5,1134.0,465000.0,Other,65,60.0,Small
Waldorf,MD,2003.0,3,4,4552.0,440000.0,Single-Family Home,112,22.0,Large
Bristow,VA,1998.0,1,2,1416.0,365000.0,Townhouse,16,27.0,Medium
Falls Church,VA,2022.0,4,5,4083.0,1250000.0,Single-Family Home,76,3.0,Large
Falls Church,VA,2022.0,4,5,4083.0,1250000.0,Single-Family Home,76,3.0,Large
Manassas,VA,1966.0,4,5,4312.0,745000.0,Single-Family Home,97,59.0,Large
Centreville,VA,1994.0,3,5,2968.0,995900.0,Single-Family Home,30,31.0,Large
Chevy Chase,MD,2000.0,2,2,977.0,615000.0,Apartment/Condo,39,25.0,Small
Centreville,VA,1993.0,3,4,1412.0,535000.0,Townhouse,30,32.0,Medium
Arlington,VA,1979.0,2,2,1232.0,599900.0,Townhouse,262,46.0,Small
Fairfax,VA,1997.0,2,2,1230.0,428000.0,Townhouse,110,28.0,Small
Reston,VA,1975.0,4,4,5271.0,875000.0,Single-Family Home,47,50.0,Large
Woodbridge,VA,1966.0,2,3,1843.0,420000.0,Single-Family Home,156,59.0,Medium
Annandale,VA,1964.0,3,5,1614.0,794900.0,Other,46,61.0,Medium
Alexandria,VA,2004.0,2,2,1145.0,429900.0,Townhouse,307,21.0,Small
Bowie,MD,1989.0,4,5,3017.0,675000.0,Single-Family Home,110,36.0,Large
Manassas,VA,2000.0,3,5,3730.0,690000.0,Single-Family Home,97,25.0,Large
Waldorf,MD,1999.0,3,5,2920.0,535000.0,Single-Family Home,112,26.0,Large
Falls Church,VA,2022.0,4,5,4742.0,1450000.0,Single-Family Home,76,3.0,Large
Suitland,MD,2020.0,2,2,1620.0,420000.0,Townhouse,15,5.0,Medium
Hyattsville,MD,1962.0,3,4,1292.0,424999.0,Townhouse,90,63.0,Medium
Annandale,VA,1996.0,2,4,3252.0,790000.0,Single-Family Home,46,29.0,Large
Alexandria,VA,1952.0,3,4,2450.0,869900.0,Single-Family Home,307,73.0,Medium
Ashburn,VA,2022.0,2,2,1224.0,507750.0,Townhouse,104,3.0,Small
Alexandria,VA,1963.0,3,6,3451.0,1395000.0,Single-Family Home,307,62.0,Large
Alexandria,VA,2007.0,5,6,6639.0,1375000.0,Single-Family Home,307,18.0,Large
Waldorf,MD,2007.0,4,5,4946.0,630000.0,Single-Family Home,112,18.0,Large
Bowie,MD,2021.0,3,4,2471.0,638120.0,Single-Family Home,110,4.0,Medium
Bethesda,MD,1879.36,3,3,2908.0,1307862.0,Single-Family Home,96,145.6400000000001,Large
Alexandria,VA,2022.0,2,2,1195.0,949900.0,Townhouse,307,3.0,Small
Falls Church,VA,2022.0,4,5,4742.0,1450000.0,Single-Family Home,76,3.0,Large
Centreville,VA,1932.0,1,2,704.0,549000.0,Apartment/Condo,30,93.0,Small
Haymarket,VA,2003.0,4,5,6877.0,1456280.0000000007,Single-Family Home,41,22.0,Large
Vienna,VA,1982.0,3,3,1682.0,839900.0,Townhouse,79,43.0,Medium
Alexandria,VA,2015.0,5,6,5188.0,1400000.0,Single-Family Home,307,10.0,Large
Gaithersburg,MD,1966.0,2,4,1000.0,549000.0,Townhouse,94,59.0,Small
Waldorf,MD,2013.0,3,5,4648.0,625000.0,Single-Family Home,112,12.0,Large
Bowie,MD,1998.0,2,3,1306.0,375000.0,Townhouse,110,27.0,Medium
Upper Marlboro,MD,2020.0,3,3,2420.0,499900.0,Single-Family Home,124,5.0,Medium
Brandywine,MD,1986.0,2,3,1316.0,394000.0,Townhouse,44,39.0,Medium
Waldorf,MD,1999.0,3,5,1893.0,415000.0,Single-Family Home,112,26.0,Medium
Fairfax,VA,1981.0,2,4,2170.0,749900.0,Single-Family Home,110,44.0,Medium
Waldorf,MD,1983.0,2,3,1588.0,365000.0,Townhouse,112,42.0,Medium
Laurel,MD,2021.0,2,3,2400.0,520000.0,Single-Family Home,65,4.0,Medium
Manassas,VA,1988.0,2,4,2882.0,589000.0,Single-Family Home,97,37.0,Large
Bethesda,MD,1948.0,2,4,1596.0,999900.0,Townhouse,96,77.0,Medium
Centreville,VA,1993.0,3,4,3860.0,799000.0,Single-Family Home,30,32.0,Large
Sterling,VA,1972.0,2,3,1921.0,360000.0,Single-Family Home,92,53.0,Medium
Mclean,VA,1980.0,2,2,1327.0,500000.0,Townhouse,148,45.0,Medium
Bowie,MD,1996.0,2,3,1540.0,425000.0,Townhouse,110,29.0,Medium
Fairfax,VA,2000.0,3,3,2092.0,769900.0,Single-Family Home,110,25.0,Medium
Waldorf,MD,1983.0,2,3,1272.0,365000.0,Townhouse,112,42.0,Small
Bristow,VA,2001.0,2,3,1776.0,470000.0,Single-Family Home,16,24.0,Medium
Leesburg,VA,1999.0,4,4,4004.0,860000.0,Single-Family Home,78,26.0,Large
Ashburn,VA,1986.0,2,3,2345.0,599990.0,Single-Family Home,104,39.0,Medium
Alexandria,VA,2001.0,2,2,980.0,524900.0,Apartment/Condo,307,24.0,Small
Burke,VA,1982.0,3,4,1584.0,570000.0,Townhouse,16,43.0,Medium
Springfield,VA,1970.0,2,4,1400.0,694500.0,Townhouse,52,55.0,Medium
Burke,VA,1973.0,3,4,2417.0,965000.0,Single-Family Home,16,52.0,Medium
Upper Marlboro,MD,1986.0,4,6,3679.0,759150.0,Single-Family Home,124,39.0,Large
Fairfax,VA,1980.0,2,3,1699.0,515000.0,Townhouse,110,45.0,Medium
Bowie,MD,1966.0,2,3,1583.0,499000.0,Townhouse,110,59.0,Medium
Falls Church,VA,1954.0,2,3,1329.0,780000.0,Townhouse,76,71.0,Medium
Leesburg,VA,1967.0,2,4,2444.0,879900.0,Single-Family Home,78,58.0,Medium
Aldie,VA,2022.0,4,5,4592.0,1168000.0,Single-Family Home,39,3.0,Large
Bowie,MD,2004.0,4,6,3548.0,819900.0,Single-Family Home,110,21.0,Large
Bowie,MD,1968.0,2,4,2476.0,530000.0,Single-Family Home,110,57.0,Medium
Waldorf,MD,2000.0,3,3,2512.0,435000.0,Single-Family Home,112,25.0,Medium
Alexandria,VA,2006.0,3,3,2436.0,1199000.0,Single-Family Home,307,19.0,Medium
Woodbridge,VA,1988.0,2,3,1937.0,340000.0,Single-Family Home,156,37.0,Medium
Alexandria,VA,2022.0,2,2,1593.0,1456280.0000000007,Townhouse,307,3.0,Medium
Alexandria,VA,2022.0,2,2,1233.0,1120000.0,Townhouse,307,3.0,Small
Upper Marlboro,MD,2016.0,3,4,1600.0,460000.0,Townhouse,124,9.0,Medium
Laurel,MD,2005.0,3,3,2526.0,539999.0,Single-Family Home,65,20.0,Large
Columbia,MD,2022.0,5,5,6532.0,1456280.0000000007,Single-Family Home,50,3.0,Large
Upper Marlboro,MD,2021.0,2,3,2020.0,525000.0,Single-Family Home,124,4.0,Medium
Brandywine,MD,1879.36,3,5,3424.0,500000.0,Single-Family Home,44,145.6400000000001,Large
Haymarket,VA,2004.0,4,6,6160.0,1050000.0,Single-Family Home,41,21.0,Large
Haymarket,VA,2002.0,4,4,5989.0,1229000.0,Single-Family Home,41,23.0,Large
Silver Spring,MD,1948.0,1,3,1080.0,549900.0,Townhouse,156,77.0,Small
Silver Spring,MD,1950.0,2,3,2254.0,599500.0,Single-Family Home,156,75.0,Medium
Upper Marlboro,MD,2016.0,2,4,1600.0,449000.0,Townhouse,124,9.0,Medium
Arlington,VA,1958.0,1,2,946.0,334500.0,Apartment/Condo,262,67.0,Small
Springfield,VA,1957.0,1,3,1273.0,585000.0,Townhouse,52,68.0,Small
Hyattsville,MD,1921.0,3,4,1568.0,464000.0,Townhouse,90,104.0,Medium
Lorton,VA,1999.0,2,3,1450.0,549500.0,Townhouse,28,26.0,Medium
Springfield,VA,2023.0,3,4,3320.0,979000.0,Single-Family Home,52,2.0,Large
Ashburn,VA,1989.0,2,3,2147.0,589000.0,Single-Family Home,104,36.0,Medium
Potomac,MD,1968.0,4,6,4650.0,1456280.0000000007,Single-Family Home,36,57.0,Large
Ashburn,VA,2001.0,3,3,1431.0,459000.0,Townhouse,104,24.0,Medium
Fairfax,VA,2021.0,3,5,4880.0,1456280.0000000007,Single-Family Home,110,4.0,Large
Chevy Chase,MD,1951.0,2,3,1408.0,775000.0,Townhouse,39,74.0,Medium
Accokeek,MD,1993.0,3,4,3500.0,549999.0,Single-Family Home,26,32.0,Large
Woodbridge,VA,1960.0,3,3,1989.0,415000.0,Single-Family Home,156,65.0,Medium
Vienna,VA,1961.0,2,4,1843.0,1014000.0,Single-Family Home,79,64.0,Medium
Springfield,VA,1963.0,3,4,3072.0,695000.0,Single-Family Home,52,62.0,Large
Woodbridge,VA,1971.0,2,3,1900.0,365000.0,Single-Family Home,156,54.0,Medium
Mclean,VA,1954.0,3,4,2376.0,1199990.0,Single-Family Home,148,71.0,Medium
Silver Spring,MD,2003.0,2,3,1540.0,389900.0,Townhouse,156,22.0,Medium
Hyattsville,MD,1935.0,3,5,1728.0,545000.0,Single-Family Home,90,90.0,Medium
Waldorf,MD,1999.0,3,4,2783.0,575000.0,Single-Family Home,112,26.0,Large
Manassas,VA,1986.0,2,3,1214.0,359900.0,Townhouse,97,39.0,Small
Waldorf,MD,1987.0,2,3,1434.0,375000.0,Townhouse,112,38.0,Medium
Rockville,MD,1968.0,3,5,2376.0,700000.0,Single-Family Home,84,57.0,Medium
Hyattsville,MD,2023.0,3,3,1845.0,509990.0,Single-Family Home,90,2.0,Medium
Annandale,VA,1972.0,2,2,1218.0,305000.0,Townhouse,46,53.0,Small
Manassas,VA,2019.0,2,1,996.0,540000.0,Apartment/Condo,97,6.0,Small
Hyattsville,MD,1940.0,3,4,2714.0,415000.0,Single-Family Home,90,85.0,Large
Upper Marlboro,MD,2002.0,3,4,2972.0,665000.0,Single-Family Home,124,23.0,Large
Waldorf,MD,1977.0,2,4,1426.0,425000.0,Townhouse,112,48.0,Medium
Silver Spring,MD,1959.0,5,6,4300.0,899999.0,Single-Family Home,156,66.0,Large
Potomac,MD,1977.0,3,4,2801.0,860000.0,Single-Family Home,36,48.0,Large
Arlington,VA,1937.0,1,3,1776.0,1099000.0,Single-Family Home,262,88.0,Medium
Manassas,VA,1972.0,3,3,1817.0,380000.0,Single-Family Home,97,53.0,Medium
Upper Marlboro,MD,2007.0,2,4,3492.0,675000.0,Single-Family Home,124,18.0,Large
Triangle,VA,1972.0,4,5,4099.0,649000.0,Single-Family Home,10,53.0,Large
Brandywine,MD,1986.0,2,3,1703.0,426260.0,Single-Family Home,44,39.0,Medium
Alexandria,VA,2004.0,4,5,3358.0,999049.0,Single-Family Home,307,21.0,Large
Reston,VA,2001.0,2,2,1172.0,435000.0,Townhouse,47,24.0,Small
Alexandria,VA,1962.0,3,3,1916.0,859000.0,Single-Family Home,307,63.0,Medium
Bowie,MD,1992.0,3,5,3976.0,765000.0,Single-Family Home,110,33.0,Large
Upper Marlboro,MD,2018.0,2,3,2640.0,510000.0,Single-Family Home,124,7.0,Large
Upper Marlboro,MD,2013.0,4,4,5602.0,948000.0,Single-Family Home,124,12.0,Large
Reston,VA,2005.0,2,2,1214.0,520000.0,Townhouse,47,20.0,Small
Hyattsville,MD,1940.0,2,3,1853.0,469900.0,Single-Family Home,90,85.0,Medium
Alexandria,VA,1982.0,1,1,1045.0,348000.0,Other,307,43.0,Small
Springfield,VA,1972.0,4,6,2296.0,799900.0,Single-Family Home,52,53.0,Medium
Chantilly,VA,2005.0,4,4,5577.0,1065000.0,Single-Family Home,39,20.0,Large
Waldorf,MD,1983.0,2,3,1272.0,365000.0,Townhouse,112,42.0,Small
Bowie,MD,1968.0,2,4,1512.0,525000.0,Townhouse,110,57.0,Medium
Gainesville,VA,2008.0,1,1,6349.0,1100000.0,Other,37,17.0,Large
Burke,VA,1981.0,2,3,1925.0,559500.0,Single-Family Home,16,44.0,Medium
Arlington,VA,1930.0,1,1,816.0,789000.0,Apartment/Condo,262,95.0,Small
Falls Church,VA,1982.0,2,3,1735.0,359900.0,Single-Family Home,76,43.0,Medium
Springfield,VA,1989.0,2,3,2248.0,640000.0,Single-Family Home,52,36.0,Medium
Vienna,VA,1994.0,3,3,1952.0,999000.0,Single-Family Home,79,31.0,Medium
Chevy Chase,MD,1968.0,1,1,878.0,300000.0,Apartment/Condo,39,57.0,Small
Alexandria,VA,1957.0,3,5,2522.0,689000.0,Single-Family Home,307,68.0,Large
Springfield,VA,1977.0,2,3,1212.0,499999.0,Townhouse,52,48.0,Small
Burke,VA,1972.0,2,3,1685.0,514500.0,Townhouse,16,53.0,Medium
Ellicott City,MD,1930.0,2,4,1728.0,900000.0,Single-Family Home,58,95.0,Medium
Columbia,MD,1987.0,4,4,3713.0,629000.0,Single-Family Home,50,38.0,Large
Waldorf,MD,1994.0,3,4,2098.0,495000.0,Single-Family Home,112,31.0,Medium
Bowie,MD,2020.0,2,3,1786.0,527990.0,Single-Family Home,110,5.0,Medium
Waldorf,MD,1983.0,2,5,1996.0,420000.0,Single-Family Home,112,42.0,Medium
Gaithersburg,MD,1949.0,2,3,1280.0,497000.0,Townhouse,94,76.0,Small
Gaithersburg,MD,1970.0,2,4,1646.0,450000.0,Townhouse,94,55.0,Medium
Gaithersburg,MD,1994.0,3,4,4900.0,814900.0,Single-Family Home,94,31.0,Large
Upper Marlboro,MD,2018.0,5,5,4748.0,799999.0,Single-Family Home,124,7.0,Large
Upper Marlboro,MD,2007.0,4,5,5152.0,799990.0,Single-Family Home,124,18.0,Large
Upper Marlboro,MD,1999.0,2,4,3816.0,565000.0,Single-Family Home,124,26.0,Large
Takoma Park,MD,1952.0,3,6,1584.0,599999.0,Other,16,73.0,Medium
Silver Spring,MD,1951.0,4,6,2808.0,509900.0,Single-Family Home,156,74.0,Large
Silver Spring,MD,1948.0,3,5,1543.0,547000.0,Other,156,77.0,Medium
Silver Spring,MD,2004.0,2,2,1735.0,549990.0,Other,156,21.0,Medium
Silver Spring,MD,1940.0,1,3,1783.0,575000.0,Single-Family Home,156,85.0,Medium
Laurel,MD,1990.0,3,3,1716.0,416250.0,Single-Family Home,65,35.0,Medium
Brandywine,MD,1960.0,2,3,2104.0,358000.0,Single-Family Home,44,65.0,Medium
Brandywine,MD,2019.0,3,4,2120.0,465000.0,Single-Family Home,44,6.0,Medium
Laurel,MD,1986.0,2,3,1914.0,402000.0,Single-Family Home,65,39.0,Medium
Bowie,MD,1998.0,2,3,1306.0,325000.0,Townhouse,110,27.0,Medium
Bowie,MD,1962.0,3,5,2952.0,550000.0,Single-Family Home,110,63.0,Large
Bethesda,MD,1961.0,2,4,2145.0,1124000.0,Single-Family Home,96,64.0,Medium
Leesburg,VA,2019.0,4,4,3882.0,899999.0,Single-Family Home,78,6.0,Large
Haymarket,VA,2020.0,2,4,2785.0,783900.0,Single-Family Home,41,5.0,Large
Mclean,VA,2019.0,2,2,1160.0,850000.0,Townhouse,148,6.0,Small
Woodbridge,VA,2013.0,3,4,3364.0,640000.0,Single-Family Home,156,12.0,Large
Vienna,VA,1962.0,3,4,2900.0,789900.0,Single-Family Home,79,63.0,Large
Woodbridge,VA,1971.0,3,5,1732.0,440000.0,Single-Family Home,156,54.0,Medium
Springfield,VA,1967.0,2,4,2067.0,784900.0,Single-Family Home,52,58.0,Medium
Arlington,VA,1984.0,1,2,993.0,600000.0,Apartment/Condo,262,41.0,Small
Woodbridge,VA,1973.0,3,4,1679.0,499000.0,Townhouse,156,52.0,Medium
Ashburn,VA,1998.0,2,4,2566.0,809000.0,Single-Family Home,104,27.0,Large
Chantilly,VA,1987.0,3,4,3434.0,973000.0,Single-Family Home,39,38.0,Large
Sterling,VA,2007.0,2,2,1073.0,357000.0,Townhouse,92,18.0,Small
Dumfries,VA,2021.0,3,4,2972.0,749900.0,Single-Family Home,49,4.0,Large
Ashburn,VA,1992.0,3,2,1859.0,499000.0,Other,104,33.0,Medium
Springfield,VA,1982.0,3,5,2104.0,699000.0,Single-Family Home,52,43.0,Medium
Sterling,VA,1981.0,2,3,1702.0,399000.0,Single-Family Home,92,44.0,Medium
Alexandria,VA,1961.0,3,4,2637.0,1250000.0,Single-Family Home,307,64.0,Large
Arlington,VA,1941.0,4,5,4407.0,1400000.0,Single-Family Home,262,84.0,Large
Woodbridge,VA,2022.0,2,3,1840.0,556490.0,Single-Family Home,156,3.0,Medium
Arlington,VA,1992.0,2,2,960.0,324900.0,Apartment/Condo,262,33.0,Small
Woodbridge,VA,1971.0,3,4,2205.0,449000.0,Single-Family Home,156,54.0,Medium
Burke,VA,1978.0,3,5,2852.0,825000.0,Single-Family Home,16,47.0,Large
Fairfax,VA,2007.0,3,3,2854.0,799900.0,Single-Family Home,110,18.0,Large
Sterling,VA,2018.0,3,4,2625.0,675000.0,Single-Family Home,92,7.0,Large
Arlington,VA,1976.0,2,3,1872.0,859900.0,Single-Family Home,262,49.0,Medium
Alexandria,VA,1964.0,2,3,1328.0,379000.0,Townhouse,307,61.0,Medium
Great Falls,VA,1976.0,3,5,2171.0,999900.0,Single-Family Home,25,49.0,Medium
Alexandria,VA,2021.0,2,3,1843.0,765690.0,Single-Family Home,307,4.0,Medium
Alexandria,VA,1944.0,3,4,3320.0,1399000.0,Single-Family Home,307,81.0,Large
Woodbridge,VA,1979.0,2,3,1650.0,359900.0,Townhouse,156,46.0,Medium
Lorton,VA,1958.0,1,4,1931.0,599900.0,Single-Family Home,28,67.0,Medium
Woodbridge,VA,1994.0,2,3,1622.0,440000.0,Townhouse,156,31.0,Medium
Alexandria,VA,1975.0,2,2,1160.0,328000.0,Townhouse,307,50.0,Small
Mclean,VA,1964.0,2,2,1244.0,400000.0,Townhouse,148,61.0,Small
Alexandria,VA,1975.0,1,1,776.0,515000.0,Apartment/Condo,307,50.0,Small
Woodbridge,VA,1961.0,2,4,1764.0,519500.0,Single-Family Home,156,64.0,Medium
Aldie,VA,2019.0,4,5,5182.0,1199900.0,Single-Family Home,39,6.0,Large
Alexandria,VA,2016.0,2,3,1690.0,799900.0,Townhouse,307,9.0,Medium
Chantilly,VA,1986.0,2,4,1556.0,675000.0,Townhouse,39,39.0,Medium
Arlington,VA,2007.0,1,1,896.0,515000.0,Apartment/Condo,262,18.0,Small
Hyattsville,MD,2023.0,2,2,1643.0,451190.0,Townhouse,90,2.0,Medium
Ellicott City,MD,2014.0,3,5,5181.0,1050000.0,Single-Family Home,58,11.0,Large
Laurel,MD,1968.0,2,3,1980.0,494000.0,Single-Family Home,65,57.0,Medium
Leesburg,VA,2022.0,2,3,2960.0,889900.0,Single-Family Home,78,3.0,Large
Silver Spring,MD,1984.0,4,4,2712.0,700000.0,Single-Family Home,156,41.0,Large
Laurel,MD,1983.0,1,2,1280.0,350000.0,Townhouse,65,42.0,Small
Mclean,VA,1965.0,4,5,2260.0,1250000.0,Single-Family Home,148,60.0,Medium
Gaithersburg,MD,1980.0,2,3,1364.0,365000.0,Townhouse,94,45.0,Medium
Silver Spring,MD,1964.0,5,5,2768.0,795000.0,Single-Family Home,156,61.0,Large
Haymarket,VA,2013.0,2,4,3704.0,865000.0,Single-Family Home,41,12.0,Large
Ashburn,VA,1999.0,4,5,4436.0,1098000.0,Single-Family Home,104,26.0,Large
Sterling,VA,1979.0,2,3,1904.0,550000.0,Single-Family Home,92,46.0,Medium
Leesburg,VA,1985.0,3,4,1592.0,625000.0,Townhouse,78,40.0,Medium
Bethesda,MD,1962.0,2,4,2892.0,1349000.0,Single-Family Home,96,63.0,Large
Silver Spring,MD,1949.0,2,3,1600.0,574900.0,Townhouse,156,76.0,Medium
Upper Marlboro,MD,1879.36,2,4,2.0,795000.0,Other,124,145.6400000000001,Medium
Waldorf,MD,2000.0,2,4,2698.0,514000.0,Single-Family Home,112,25.0,Large
Fairfax,VA,2022.0,2,2,1173.0,563900.0,Townhouse,110,3.0,Small
Manassas,VA,1972.0,4,5,3361.0,589000.0,Single-Family Home,97,53.0,Large
Manassas,VA,2017.0,3,3,2514.0,567000.0,Single-Family Home,97,8.0,Medium
Sterling,VA,1986.0,3,4,2032.0,599900.0,Single-Family Home,92,39.0,Medium
Rockville,MD,1990.0,2,3,2298.0,650000.0,Single-Family Home,84,35.0,Medium
Upper Marlboro,MD,2006.0,3,4,3808.0,799999.0,Single-Family Home,124,19.0,Large
Fairfax,VA,2006.0,1,1,690.0,320000.0,Apartment/Condo,110,19.0,Small
Hyattsville,MD,1963.0,2,3,1532.0,465000.0,Townhouse,90,62.0,Medium
Upper Marlboro,MD,2015.0,3,5,5126.0,800000.0,Single-Family Home,124,10.0,Large
Silver Spring,MD,1955.0,1,3,1514.0,460000.0,Townhouse,156,70.0,Medium
Takoma Park,MD,1947.0,2,4,1238.0,429000.0,Townhouse,16,78.0,Small
Mclean,VA,1978.0,2,4,2804.0,1250000.0,Single-Family Home,148,47.0,Large
Waldorf,MD,1973.0,2,3,1580.0,359900.0,Townhouse,112,52.0,Medium
Silver Spring,MD,2003.0,2,3,1540.0,445000.0,Townhouse,156,22.0,Medium
Silver Spring,MD,1949.0,2,3,1490.0,405000.0,Townhouse,156,76.0,Medium
Columbia,MD,1994.0,2,3,1134.0,309900.0,Townhouse,50,31.0,Small
Arlington,VA,1987.0,3,3,2160.0,887777.0,Single-Family Home,262,38.0,Medium
Lorton,VA,2000.0,2,4,1360.0,525000.0,Townhouse,28,25.0,Medium
Fairfax,VA,1974.0,2,4,2173.0,818000.0,Single-Family Home,110,51.0,Medium
Manassas,VA,2022.0,2,3,2084.0,576990.0,Single-Family Home,97,3.0,Medium
Bowie,MD,1971.0,5,6,2193.0,560000.0,Single-Family Home,110,54.0,Medium
Leesburg,VA,2002.0,3,4,3545.0,950000.0,Single-Family Home,78,23.0,Large
Haymarket,VA,2010.0,3,4,3727.0,775000.0,Single-Family Home,41,15.0,Large
Arlington,VA,2008.0,2,2,1130.0,709000.0,Townhouse,262,17.0,Small
Alexandria,VA,1930.0,1,2,798.0,749999.0,Apartment/Condo,307,95.0,Small
Laurel,MD,1983.0,1,2,1280.0,350000.0,Townhouse,65,42.0,Small
Arlington,VA,2008.0,1,1,570.0,485000.0,Apartment/Condo,262,17.0,Small
Alexandria,VA,1972.0,2,4,2055.0,689000.0,Single-Family Home,307,53.0,Medium
Haymarket,VA,2002.0,3,5,3889.0,689900.0,Single-Family Home,41,23.0,Large
Laurel,MD,2010.0,3,3,2624.0,549000.0,Single-Family Home,65,15.0,Large
Silver Spring,MD,1940.0,1,3,1783.0,575000.0,Single-Family Home,156,85.0,Medium
Gaithersburg,MD,1994.0,3,4,4900.0,814900.0,Single-Family Home,94,31.0,Large
Upper Marlboro,MD,2013.0,4,5,3552.0,725000.0,Single-Family Home,124,12.0,Large
Arlington,VA,2021.0,2,3,1995.0,824900.0,Single-Family Home,262,4.0,Medium
Arlington,VA,2021.0,2,3,1955.0,824900.0,Single-Family Home,262,4.0,Medium
Arlington,VA,2021.0,2,3,1995.0,824900.0,Single-Family Home,262,4.0,Medium
Arlington,VA,2008.0,2,2,1150.0,699000.0,Townhouse,262,17.0,Small
Arlington,VA,2019.0,2,2,910.0,570000.0,Apartment/Condo,262,6.0,Small
Rockville,MD,1964.0,2,2,1615.0,605000.0,Townhouse,84,61.0,Medium
Rockville,MD,1942.0,2,3,2227.0,550000.0,Single-Family Home,84,83.0,Medium
Ellicott City,MD,2022.0,2,3,2000.0,624990.0,Single-Family Home,58,3.0,Medium
Ellicott City,MD,2022.0,2,3,2000.0,644990.0,Single-Family Home,58,3.0,Medium
Mclean,VA,2019.0,1,1,709.0,584900.0,Apartment/Condo,148,6.0,Small
Fairfax,VA,2007.0,3,3,2854.0,799900.0,Single-Family Home,110,18.0,Large
Hyattsville,MD,1950.0,2,5,1208.0,349999.0,Other,90,75.0,Small
Alexandria,VA,2022.0,2,1,993.0,796000.0,Apartment/Condo,307,3.0,Small
Potomac,MD,1979.0,3,4,3096.0,1200000.0,Single-Family Home,36,46.0,Large
Woodbridge,VA,2000.0,3,4,2618.0,519000.0,Single-Family Home,156,25.0,Large
Leesburg,VA,2019.0,4,4,3839.0,879000.0,Single-Family Home,78,6.0,Large
Arlington,VA,1965.0,1,1,978.0,310000.0,Apartment/Condo,262,60.0,Small
Arlington,VA,1966.0,2,2,1135.0,499900.0,Townhouse,262,59.0,Small
Bowie,MD,2002.0,3,6,3524.0,740000.0,Single-Family Home,110,23.0,Large
Brandywine,MD,2015.0,2,3,1620.0,419900.0,Townhouse,44,10.0,Medium
Waldorf,MD,1986.0,4,4,4080.0,644265.0,Single-Family Home,112,39.0,Large
Brandywine,MD,2000.0,3,4,4766.0,614900.0,Single-Family Home,44,25.0,Large
Upper Marlboro,MD,2005.0,2,4,6182.0,850000.0,Single-Family Home,124,20.0,Large
